file_id,8_Wan_Edit_iccv|structure_distance,8_Wan_Edit_iccv|psnr_unedit_part,8_Wan_Edit_iccv|lpips_unedit_part,8_Wan_Edit_iccv|mse_unedit_part,8_Wan_Edit_iccv|ssim_unedit_part,8_Wan_Edit_iccv|clip_similarity_source_image,8_Wan_Edit_iccv|clip_similarity_target_image,8_Wan_Edit_iccv|clip_similarity_target_image_edit_part,8_Wan_Edit_iccv|niqe_target_image,8_Wan_Edit_iccv|motion_fidelity_score,8_Wan_Edit_iccv|motion_fidelity_score_edit_part,8_Wan_Edit_iccv|five_acc_yes_no,8_Wan_Edit_iccv|five_acc_multi_choice,8_Wan_Edit_iccv|five_acc_union,8_Wan_Edit_iccv|five_acc_inter,8_Wan_Edit_iccv|five_acc
0,0.016073073105265696,26.018956820170086,0.09023917714754741,0.002552498054380218,0.8449056148529053,24.392577807108562,21.856093406677246,19.666512489318848,5.803040063748072,0.9794031381607056,0.9712828397750854,1,1,1,1,1.0
1,0.015590467179814974,23.254833221435547,0.10743685439229012,0.004792748601175845,0.7687341173489889,30.66161600748698,33.67664051055908,26.044278462727863,4.511988975073003,0.9827803373336792,0.9713677763938904,1,1,1,1,1.0
2,0.020218855887651443,24.736307525634764,0.10767216682434082,0.003416401566937566,0.8639403223991394,32.15108947753906,29.3437557220459,20.807251358032225,6.367862946085268,0.8447770476341248,0.8149240016937256,1,1,1,1,1.0
3,0.026518733240664005,21.681932131449383,0.11351325983802478,0.006911844092731674,0.7736128369967142,27.935168584187824,31.41444492340088,26.468136469523113,5.1816820203445735,0.9187492728233337,0.8635428547859192,1,1,1,1,1.0
4,0.009148857401063045,24.03935146331787,0.1016114167869091,0.003963181244519849,0.7978336215019226,28.737505276997883,23.66067886352539,21.841823895772297,4.095563881319657,0.5401461720466614,0.5410865545272827,0,0,0,0,0.0
5,0.010543876172353825,27.086045900980633,0.12833690146605173,0.00196854118257761,0.8258978525797526,30.225081125895183,24.800212542215984,15.071128368377686,5.890221509765332,0.9936034083366394,0.9883949160575867,0,1,1,0,0.5
6,0.023866006173193455,22.196646054585774,0.10057679191231728,0.0060740742677201824,0.8413571914037069,24.955354690551758,27.10726324717204,17.415608723958332,5.939429559575185,0.982700765132904,0.9815517067909241,0,1,1,0,0.5
7,0.01326400445153316,23.673988342285156,0.1343993122378985,0.004448929840388398,0.7962050338586172,24.226337750752766,26.36491584777832,17.186408360799152,5.198916425589946,0.8960075378417969,0.815712034702301,1,1,1,1,1.0
8,0.02560296468436718,23.09233220418294,0.1250260348121325,0.004921355517581105,0.7781763672828674,25.711615244547527,25.481905301411945,26.590824445088703,4.228213365143756,0.978367805480957,0.9325727820396423,1,1,1,1,1.0
9,0.0034128777915611863,30.082375526428223,0.09535633896787961,0.0009864653402473778,0.9166981975237528,28.703993797302246,26.122722307840984,17.484024047851562,6.081662508703303,0.9599940180778503,0,1,1,0,0.5
10,0.012765156958873073,24.150421142578125,0.12138725320498149,0.003985548896404604,0.6702344218889872,29.01831817626953,25.77943738301595,20.526686032613117,5.1287248054475185,0.9726352691650391,0.8736630082130432,1,1,1,1,1.0
11,0.03912921187778314,21.06177266438802,0.1726148103674253,0.008112822659313679,0.6004395733277003,29.88356653849284,27.78598403930664,19.91087818145752,5.02888887937688,0.9495545029640198,0.924948513507843,0,0,0,0,0.0
12,0.011170008995880684,23.519172032674152,0.13141000270843506,0.004470894190793236,0.6938445270061493,29.220608711242676,30.981794675191242,16.492087841033936,4.664047812844333,0.9556487202644348,0.8907923102378845,0,0,0,0,0.0
13,0.024724291327099007,22.454113960266113,0.13129406919082007,0.005791515499974291,0.739255944887797,27.33162848154704,32.17210706075033,20.773229598999023,5.0017182570814915,0.9611802697181702,0.8834465146064758,0,0,0,0,0.0
14,0.014262154884636401,22.79190139770508,0.09218690395355225,0.005565559724345803,0.8076323866844177,22.293205642700194,28.78154296875,24.82778091430664,5.270151822869731,0.9790439009666443,0.9286662340164185,1,1,1,1,1.0
15,0.014303372241556644,21.201992352803547,0.12285295377175014,0.007672885432839394,0.7996816436449686,29.068965276082356,31.299763997395832,23.071484565734863,5.2367676407368675,0.9738765358924866,0.9261299967765808,1,0,1,0,0.5
16,0.008741127249474326,27.114089012145996,0.07037287453810374,0.0021864248847123235,0.9379104872544607,27.39897632598877,28.680150032043457,23.23883597056071,5.571521491580216,0.8621677756309509,0.8873946666717529,0,1,1,0,0.5
17,0.014852136528740326,25.605714797973633,0.11816331371665001,0.002863642293959856,0.7482589483261108,28.968124707539875,26.268542925516766,20.348228136698406,5.374069593389556,0.9314488768577576,0.9219072461128235,0,1,1,0,0.5
18,0.006610659261544545,25.503663063049316,0.09066335360209148,0.0028948868857696652,0.829656720161438,3.0408948858579,1.871442474424839,7.5558388233184814,5.50133243718858,0.9948808550834656,0.9866974353790283,0,0,0,0,0.0
19,0.012862040661275387,22.166221618652344,0.1131020945807298,0.00608973562096556,0.7267737984657288,30.701362291971844,22.08465512593587,24.82925510406494,4.270609452704147,0.9561731219291687,0.9185895919799805,0,0,0,0,0.0
20,0.010034261737018824,23.871838760375976,0.08102110624313355,0.004238003958016634,0.8687938928604126,31.37451591491699,31.49284210205078,19.38228759765625,4.818537950403753,0.7388467788696289,0.6242325305938721,1,1,1,1,1.0
21,0.00619929990110298,26.998531977335613,0.08848259101311366,0.0020007307563597956,0.8218520283699036,30.447711944580078,29.466049194335938,16.32625913619995,5.094349851276013,0.5908651947975159,0.5559386610984802,0,1,1,0,0.5
22,0.018230861673752468,22.00874137878418,0.11165371785561244,0.0063745206377158565,0.7300894558429718,31.082651138305664,30.979095458984375,24.802990277608234,4.835814471073314,0.8007547855377197,0.8429945111274719,0,0,0,0,0.0
23,0.007348477219541867,26.779545148213703,0.07495654001832008,0.002195383363869041,0.8773723344008127,26.25293477376302,33.30814838409424,23.31286112467448,5.487884903692174,0.9798133969306946,0.9448087215423584,0,1,1,0,0.5
24,0.008623213972896338,23.359479904174805,0.108502014229695,0.004700025233129661,0.8534383674462637,7.518662532170613,2.759704977273941,8.080806334813436,5.70569053979298,0.9224912524223328,0.9145758152008057,0,0,0,0,0.0
25,0.005841184640303254,22.842506408691406,0.0747772753238678,0.0052029648795723915,0.8552578687667847,1.2621366704503696,4.205607056617737,13.155012289683023,4.922415684406137,0.4675441384315491,0.5529548525810242,0,0,0,0,0.0
