file_id,8_Wan_Edit_iccv|structure_distance,8_Wan_Edit_iccv|psnr_unedit_part,8_Wan_Edit_iccv|lpips_unedit_part,8_Wan_Edit_iccv|mse_unedit_part,8_Wan_Edit_iccv|ssim_unedit_part,8_Wan_Edit_iccv|clip_similarity_source_image,8_Wan_Edit_iccv|clip_similarity_target_image,8_Wan_Edit_iccv|clip_similarity_target_image_edit_part,8_Wan_Edit_iccv|niqe_target_image,8_Wan_Edit_iccv|motion_fidelity_score,8_Wan_Edit_iccv|motion_fidelity_score_edit_part,8_Wan_Edit_iccv|five_acc_yes_no,8_Wan_Edit_iccv|five_acc_multi_choice,8_Wan_Edit_iccv|five_acc_union,8_Wan_Edit_iccv|five_acc_inter,8_Wan_Edit_iccv|five_acc
0,0.009234070312231779,27.20557912190755,0.087762251496315,0.0019116738888745506,0.859298994143804,24.392577807108562,25.09801991780599,20.990111351013184,5.412631991112459,0.9797719717025757,0.9737869501113892,0,0,0,0,0.0
1,0.0147265267247955,23.899951299031574,0.10025192300478618,0.0041308463939155144,0.775944987932841,30.66161600748698,27.475185712178547,23.69983704884847,4.619168043102744,0.9835245013237,0.9718006253242493,1,1,1,1,1.0
2,0.014001969434320926,25.436225128173827,0.09728550463914871,0.002865128219127655,0.8734628438949585,32.15108947753906,31.28564567565918,26.96930694580078,6.118921682297523,0.8259152173995972,0.8141031861305237,1,1,1,1,1.0
3,0.015026690438389778,23.175705591837566,0.1014607014755408,0.004863752944705387,0.8001672923564911,27.935168584187824,31.082658131917317,25.96046193440755,4.905505595266857,0.9425370097160339,0.903436541557312,1,1,1,1,1.0
4,0.008016970784713825,24.639446258544922,0.09471103549003601,0.0034432246272141733,0.8084881603717804,28.737505276997883,26.124155680338543,22.470960934956867,4.108992119620638,0.5389347076416016,0.5406432747840881,0,0,0,0,0.0
5,0.006002322227383654,28.42022132873535,0.12507997329036394,0.001444829647274067,0.8331765532493591,30.225081125895183,29.014922459920246,20.70589256286621,6.173826984089356,0.9961042404174805,0.9937044978141785,0,0,0,0,0.0
6,0.021695442808171112,22.00956662495931,0.11144901812076569,0.006307088537141681,0.8262020746866862,24.955354690551758,26.83862845102946,20.387393951416016,5.8745368454143785,0.9857106804847717,0.9846876263618469,0,0,0,0,0.0
7,0.009912400894487897,24.55308437347412,0.12919394299387932,0.0035751662217080593,0.8063159982363383,24.226337750752766,25.856436093648274,20.7081462542216,5.167913691961821,0.9173034429550171,0.9154210090637207,0,0,0,0,0.0
8,0.01508921446899573,24.512745539347332,0.11942453434069951,0.0035432177052522698,0.7797899047533671,25.711615244547527,24.443067868550617,23.522386868794758,4.191629475333607,0.9747851490974426,0.9270278215408325,1,0,1,0,0.5
9,0.003479416365735233,30.206162134806316,0.09265154227614403,0.0009551227461391439,0.9187588095664978,28.703993797302246,25.353814125061035,14.533433596293131,6.147538933912948,0.9654083847999573,0,0,0,0,0.0
